OrderID,OrderDate,ShipDate,ShipMode,CustomerSegment,Region,City,Category,Product,Quantity,UnitPrice,Discount,Sales,Profit
ORD-11795,2025-11-11,2025-11-17,Standard,Home Office,East,Guwahati,Home & Kitchen,Storage Box,2,4212.53,0.1,7582.55,900.89
ORD-11796,2024-04-06,2024-04-08,Same Day,Home Office,South,Coimbatore,Clothing,T-Shirt,1,3015.37,0.3,2110.76,362.81
ORD-11797,2025-09-23,2025-09-25,Express,Home Office,South,Bengaluru,Furniture,Office Chair,2,21771.89,0.05,41366.59,-11825.47
ORD-11798,2025-01-13,2025-01-15,Same Day,Home Office,East,Guwahati,Electronics,Smartphone,6,48716.72,0.0,292300.32,28938.05
ORD-11799,2025-12-20,2025-12-23,Standard,Home Office,East,Patna,Clothing,Jacket,4,1627.72,0.05,6185.34,-820.02
ORD-11800,2025-03-07,2025-03-11,Same Day,Corporate,West,Pune,Groceries,Rice 5kg,5,593.5,0.0,2967.5,606.23
ORD-11801,2025-08-16,2025-08-20,Express,Consumer,East,Kolkata,Furniture,Office Chair,5,19381.41,0.15,82370.99,-22554.75
ORD-11802,2024-10-22,2024-10-27,Same Day,Home Office,East,Patna,Clothing,Formal Shirt,2,1218.62,0.3,1706.07,-243.22
ORD-11803,2025-09-08,2025-09-12,Express,Consumer,West,Ahmedabad,Groceries,Atta 5kg,6,464.63,0.0,2787.78,688.27
ORD-11804,2024-07-17,2024-07-20,Same Day,Corporate,East,Bhubaneswar,Home & Kitchen,Water Bottle,2,4470.33,0.2,7152.53,431.18
ORD-11805,2024-06-01,2024-06-06,Same Day,Consumer,West,Ahmedabad,Electronics,Headphones,5,3381.15,0.2,13524.6,3440.03
ORD-11806,2024-11-09,2024-11-13,Same Day,Home Office,South,Hyderabad,Groceries,Snacks Pack,1,249.8,0.3,174.86,10.78
ORD-11807,2024-06-06,2024-06-10,Express,Home Office,North,Chandigarh,Clothing,Formal Shirt,3,3097.84,0.0,9293.52,474.85
ORD-11808,2025-02-01,2025-02-02,Express,Corporate,North,Delhi,Clothing,Jeans,1,2396.76,0.15,2037.25,517.82
ORD-11809,2025-06-30,2025-07-05,Express,Home Office,South,Hyderabad,Groceries,Atta 5kg,3,554.58,0.15,1414.18,92.63
ORD-11810,2024-11-12,2024-11-18,Same Day,Consumer,East,Kolkata,Groceries,Cooking Oil 1L,5,380.02,0.0,1900.1,87.64
ORD-11811,2025-10-13,2025-10-14,Standard,Corporate,North,Chandigarh,Electronics,Headphones,2,13164.27,0.05,25012.11,-3561.03
ORD-11812,2024-11-26,2024-11-27,Same Day,Consumer,North,Chandigarh,Home & Kitchen,Non-stick Pan,6,5960.28,0.3,25033.18,-1988.69
ORD-11813,2025-09-14,2025-09-19,Same Day,Corporate,West,Pune,Furniture,Sofa,5,19268.8,0.1,86709.6,19553.82
ORD-11814,2025-08-13,2025-08-19,Same Day,Consumer,North,Lucknow,Electronics,Headphones,7,32305.71,0.1,203525.97,16698.59
ORD-11815,2025-03-14,2025-03-16,Same Day,Corporate,East,Bhubaneswar,Groceries,Atta 5kg,2,315.04,0.1,567.07,85.49
ORD-11816,2025-11-15,2025-11-17,Express,Home Office,South,Chennai,Groceries,Rice 5kg,5,458.17,0.2,1832.68,71.07
ORD-11817,2024-10-25,2024-10-27,Express,Consumer,South,Bengaluru,Furniture,Office Chair,1,23189.02,0.15,19710.67,2525.96
ORD-11818,2024-02-27,2024-03-01,Same Day,Home Office,North,Lucknow,Groceries,Atta 5kg,5,315.51,0.1,1419.8,107.79
ORD-11819,2025-02-12,2025-02-16,Express,Consumer,West,Mumbai,Clothing,Formal Shirt,5,3041.48,0.0,15207.4,-3264.74
ORD-11820,2024-01-01,2024-01-04,Same Day,Consumer,South,Hyderabad,Furniture,Sofa,4,23203.28,0.05,88172.46,13297.91
ORD-11821,2024-12-10,2024-12-16,Same Day,Corporate,North,Lucknow,Groceries,Cooking Oil 1L,7,531.57,0.05,3534.94,584.28
ORD-11822,2025-08-19,2025-08-20,Same Day,Corporate,North,Chandigarh,Furniture,Bookshelf,5,24508.71,0.2,98034.84,6261.58
ORD-11823,2025-12-09,2025-12-12,Express,Corporate,South,Hyderabad,Electronics,Smartwatch,1,40918.56,0.0,40918.56,4276.32
ORD-11824,2024-10-05,2024-10-07,Same Day,Corporate,West,Ahmedabad,Groceries,Tea 500g,4,181.49,0.1,653.36,-107.35
ORD-11825,2024-01-20,2024-01-22,Same Day,Home Office,East,Patna,Home & Kitchen,Non-stick Pan,7,1971.07,0.3,9658.24,1572.56
ORD-11826,2025-04-10,2025-04-14,Same Day,Corporate,West,Ahmedabad,Home & Kitchen,Mixer Grinder,4,2085.6,0.0,8342.4,1515.22
ORD-11827,2024-08-02,2024-08-07,Standard,Corporate,West,Ahmedabad,Electronics,Smartphone,5,3206.08,0.05,15228.88,4907.77
ORD-11828,2024-04-20,2024-04-21,Same Day,Corporate,South,Bengaluru,Clothing,Jacket,2,2529.36,0.2,4046.98,931.5
ORD-11829,2025-02-26,2025-03-01,Same Day,Corporate,West,Pune,Electronics,Headphones,7,25804.89,0.0,180634.23,26631.24
ORD-11830,2025-09-17,2025-09-19,Standard,Corporate,South,Hyderabad,Furniture,Bookshelf,4,16600.68,0.2,53122.18,15483.6
ORD-11831,2024-08-06,2024-08-11,Express,Home Office,North,Delhi,Groceries,Rice 5kg,4,249.01,0.3,697.23,30.68
ORD-11832,2024-02-17,2024-02-22,Express,Corporate,East,Bhubaneswar,Furniture,Bookshelf,5,13628.4,0.0,68142.0,3148.03
ORD-11833,2024-04-29,2024-04-30,Express,Consumer,West,Mumbai,Home & Kitchen,Mixer Grinder,4,2001.06,0.2,6403.39,716.55
ORD-11834,2024-04-09,2024-04-11,Express,Corporate,East,Bhubaneswar,Groceries,Atta 5kg,1,145.27,0.0,145.27,34.14
ORD-11835,2024-06-26,2024-06-29,Express,Corporate,West,Mumbai,Clothing,Sneakers,3,2805.41,0.05,7995.42,1067.36
ORD-11836,2024-02-19,2024-02-25,Standard,Home Office,West,Mumbai,Electronics,Tablet,1,3312.4,0.0,3312.4,589.86
ORD-11837,2025-07-27,2025-08-01,Express,Corporate,South,Coimbatore,Clothing,Formal Shirt,6,2654.4,0.3,11148.48,1898.39
ORD-11838,2024-10-23,2024-10-26,Standard,Home Office,South,Hyderabad,Furniture,Bookshelf,4,13280.79,0.0,53123.16,7300.01
ORD-11839,2024-04-03,2024-04-07,Same Day,Consumer,West,Mumbai,Home & Kitchen,Non-stick Pan,5,3846.39,0.0,19231.95,3276.72
ORD-11840,2024-05-18,2024-05-23,Standard,Home Office,North,Delhi,Furniture,Bed Frame,4,20341.56,0.15,69161.3,15215.0
ORD-11841,2025-11-19,2025-11-25,Standard,Home Office,West,Mumbai,Furniture,Study Table,1,23749.75,0.0,23749.75,3923.99
ORD-11842,2025-08-24,2025-08-27,Same Day,Corporate,West,Surat,Electronics,Tablet,4,10885.38,0.0,43541.52,9350.08
ORD-11843,2025-03-12,2025-03-14,Standard,Consumer,East,Kolkata,Home & Kitchen,LED Bulb,7,1226.61,0.15,7298.33,1528.36
ORD-11844,2025-04-10,2025-04-14,Express,Corporate,South,Chennai,Clothing,Sneakers,2,2978.57,0.0,5957.14,890.64
ORD-11845,2025-08-07,2025-08-10,Express,Corporate,East,Guwahati,Clothing,Sneakers,5,1796.72,0.2,7186.88,1720.26
ORD-11846,2025-09-17,2025-09-23,Same Day,Consumer,East,Kolkata,Electronics,Headphones,5,30500.27,0.0,152501.35,-16696.66
ORD-11847,2024-08-30,2024-09-05,Express,Home Office,South,Coimbatore,Clothing,Formal Shirt,3,1553.48,0.05,4427.42,-306.78
ORD-11848,2025-06-11,2025-06-15,Same Day,Corporate,East,Kolkata,Furniture,Bookshelf,6,3365.98,0.3,14137.12,-1552.32
ORD-11849,2025-12-25,2025-12-26,Express,Consumer,North,Lucknow,Clothing,Sneakers,3,474.09,0.2,1137.82,51.87
ORD-11850,2025-05-24,2025-05-30,Standard,Home Office,North,Chandigarh,Electronics,Headphones,7,52715.37,0.0,369007.59,25308.8
ORD-11851,2025-01-30,2025-02-01,Express,Consumer,West,Pune,Home & Kitchen,Water Bottle,6,4214.61,0.0,25287.66,4493.66
ORD-11852,2024-03-25,2024-03-27,Same Day,Corporate,South,Hyderabad,Electronics,Headphones,6,36105.14,0.05,205799.3,47432.83
ORD-11853,2025-01-07,2025-01-09,Standard,Home Office,West,Surat,Home & Kitchen,Water Bottle,1,1778.77,0.3,1245.14,114.35
ORD-11854,2024-10-26,2024-10-27,Standard,Corporate,West,Mumbai,Furniture,Sofa,2,17789.83,0.2,28463.73,5987.38
ORD-11855,2024-05-11,2024-05-17,Standard,Corporate,South,Chennai,Furniture,Study Table,3,16187.04,0.3,33992.78,4993.48
ORD-11856,2025-07-23,2025-07-27,Same Day,Consumer,West,Pune,Home & Kitchen,Storage Box,3,717.19,0.2,1721.26,180.71
ORD-11857,2025-03-07,2025-03-10,Express,Home Office,West,Ahmedabad,Electronics,Smartphone,5,51060.44,0.1,229771.98,54862.38
ORD-11858,2025-01-19,2025-01-20,Express,Consumer,North,Delhi,Clothing,Jeans,6,3473.43,0.3,14588.41,-1309.19
ORD-11859,2024-01-07,2024-01-09,Standard,Corporate,East,Bhubaneswar,Home & Kitchen,Non-stick Pan,7,2518.92,0.3,12342.71,3173.77
ORD-11860,2025-06-12,2025-06-17,Same Day,Home Office,East,Bhubaneswar,Groceries,Rice 5kg,7,197.73,0.0,1384.11,-292.24
ORD-11861,2024-10-29,2024-10-31,Same Day,Consumer,East,Guwahati,Clothing,T-Shirt,7,1527.43,0.1,9622.81,1297.63
ORD-11862,2024-11-07,2024-11-11,Same Day,Corporate,North,Jaipur,Furniture,Bed Frame,1,14420.93,0.15,12257.79,-3128.63
ORD-11863,2024-01-16,2024-01-18,Standard,Consumer,North,Jaipur,Electronics,Smartwatch,2,15293.57,0.2,24469.71,1303.84
ORD-11864,2024-04-24,2024-04-28,Standard,Home Office,South,Hyderabad,Electronics,Tablet,3,40997.23,0.0,122991.69,11343.91
ORD-11865,2025-03-06,2025-03-09,Standard,Consumer,West,Surat,Electronics,Laptop,4,10694.96,0.0,42779.84,-7405.13
ORD-11866,2024-05-31,2024-06-06,Express,Corporate,West,Mumbai,Home & Kitchen,Water Bottle,4,3173.61,0.3,8886.11,435.09
ORD-11867,2025-07-04,2025-07-07,Express,Consumer,West,Surat,Electronics,Smartphone,2,52761.32,0.0,105522.64,12863.31
ORD-11868,2024-02-11,2024-02-14,Same Day,Consumer,East,Patna,Home & Kitchen,LED Bulb,5,5386.02,0.05,25583.6,4632.83
ORD-11869,2024-01-28,2024-02-02,Standard,Corporate,North,Delhi,Electronics,Smartphone,2,49849.08,0.0,99698.16,15856.82
ORD-11870,2025-07-27,2025-07-29,Standard,Corporate,East,Patna,Groceries,Atta 5kg,6,73.69,0.0,442.14,59.2
ORD-11871,2024-08-06,2024-08-10,Standard,Corporate,South,Coimbatore,Groceries,Cooking Oil 1L,3,220.1,0.0,660.3,-184.82
ORD-11872,2024-08-22,2024-08-27,Express,Corporate,North,Jaipur,Home & Kitchen,Storage Box,3,3367.02,0.1,9090.95,1482.25
ORD-11873,2025-04-26,2025-04-29,Same Day,Home Office,East,Guwahati,Clothing,T-Shirt,5,2650.27,0.3,9275.94,2256.69
ORD-11874,2025-06-07,2025-06-08,Express,Home Office,North,Jaipur,Groceries,Rice 5kg,2,450.8,0.1,811.44,153.88
ORD-11875,2024-01-04,2024-01-06,Standard,Consumer,West,Mumbai,Furniture,Office Chair,1,19839.8,0.05,18847.81,-2658.35
ORD-11876,2024-09-15,2024-09-21,Same Day,Corporate,West,Ahmedabad,Clothing,Formal Shirt,3,1245.25,0.05,3548.96,508.6
ORD-11877,2025-12-20,2025-12-25,Standard,Home Office,South,Chennai,Groceries,Rice 5kg,2,443.97,0.2,710.35,225.85
ORD-11878,2024-07-27,2024-08-02,Standard,Consumer,West,Pune,Furniture,Bed Frame,6,22022.23,0.15,112313.37,37564.95
ORD-11879,2025-08-31,2025-09-02,Express,Consumer,West,Mumbai,Electronics,Laptop,4,50501.18,0.0,202004.72,22756.57
ORD-11880,2025-06-18,2025-06-24,Same Day,Home Office,West,Mumbai,Electronics,Headphones,7,19178.27,0.05,127535.5,13328.67
ORD-11881,2025-12-14,2025-12-17,Same Day,Home Office,West,Ahmedabad,Electronics,Smartphone,6,56780.67,0.05,323649.82,83971.8
ORD-11882,2024-11-29,2024-12-03,Express,Home Office,South,Coimbatore,Electronics,Smartwatch,1,22513.19,0.0,22513.19,2015.36
ORD-11883,2024-12-27,2024-12-30,Same Day,Corporate,North,Jaipur,Furniture,Study Table,3,17838.32,0.1,48163.46,7766.15
ORD-11884,2024-01-01,2024-01-07,Same Day,Corporate,East,Patna,Groceries,Atta 5kg,7,521.53,0.0,3650.71,744.73
ORD-11885,2025-01-01,2025-01-03,Standard,Home Office,West,Surat,Groceries,Rice 5kg,6,217.68,0.05,1240.78,-163.99
ORD-11886,2024-10-01,2024-10-02,Same Day,Consumer,South,Hyderabad,Home & Kitchen,Non-stick Pan,1,5916.12,0.15,5028.7,-1172.96
ORD-11887,2025-06-23,2025-06-29,Express,Consumer,South,Bengaluru,Clothing,T-Shirt,1,1182.5,0.0,1182.5,35.83
ORD-11888,2025-03-11,2025-03-17,Standard,Corporate,South,Chennai,Clothing,Jacket,5,2058.73,0.3,7205.55,1228.24
ORD-11889,2024-02-19,2024-02-25,Same Day,Consumer,North,Lucknow,Furniture,Bookshelf,4,5018.67,0.0,20074.68,3424.83
ORD-11890,2025-10-07,2025-10-13,Express,Corporate,East,Bhubaneswar,Home & Kitchen,LED Bulb,6,1469.97,0.0,8819.82,886.82
ORD-11891,2024-11-26,2024-12-02,Same Day,Corporate,North,Delhi,Home & Kitchen,Mixer Grinder,6,1451.83,0.0,8710.98,-719.1
ORD-11892,2025-05-28,2025-06-03,Standard,Consumer,West,Mumbai,Home & Kitchen,Storage Box,1,2588.13,0.0,2588.13,521.89
ORD-11893,2025-06-19,2025-06-20,Same Day,Home Office,West,Ahmedabad,Groceries,Snacks Pack,5,274.95,0.1,1237.28,243.88
ORD-11894,2025-05-14,2025-05-19,Standard,Corporate,North,Jaipur,Electronics,Smartwatch,4,40161.55,0.2,128516.96,33033.89
ORD-11895,2025-12-19,2025-12-24,Standard,Consumer,West,Ahmedabad,Groceries,Rice 5kg,3,347.64,0.0,1042.92,253.42
ORD-11896,2024-08-29,2024-09-02,Express,Corporate,East,Guwahati,Clothing,Jacket,3,829.61,0.1,2239.95,502.67
ORD-11897,2025-08-09,2025-08-11,Same Day,Corporate,West,Pune,Furniture,Bookshelf,7,20002.04,0.0,140014.28,24639.42
ORD-11898,2025-03-26,2025-03-28,Same Day,Home Office,East,Guwahati,Furniture,Study Table,1,22641.72,0.0,22641.72,-2418.93
ORD-11899,2024-10-10,2024-10-12,Same Day,Consumer,South,Hyderabad,Home & Kitchen,Mixer Grinder,7,2941.35,0.0,20589.45,-3437.87
ORD-11900,2024-08-08,2024-08-10,Standard,Home Office,South,Chennai,Electronics,Tablet,7,50982.52,0.15,303345.99,14988.67
ORD-11901,2025-11-29,2025-12-05,Express,Home Office,South,Chennai,Clothing,Formal Shirt,5,2128.13,0.05,10108.62,1953.95
ORD-11902,2025-03-01,2025-03-05,Express,Consumer,North,Jaipur,Furniture,Sofa,6,8301.75,0.0,49810.5,4123.46
ORD-11903,2025-02-08,2025-02-09,Express,Consumer,South,Chennai,Groceries,Tea 500g,4,164.98,0.0,659.92,114.6
ORD-11904,2025-12-06,2025-12-08,Express,Consumer,South,Chennai,Electronics,Laptop,6,1739.64,0.2,8350.27,1053.19
ORD-11905,2024-07-12,2024-07-17,Standard,Consumer,South,Chennai,Furniture,Bookshelf,6,9699.83,0.1,52379.08,15939.98
ORD-11906,2024-01-11,2024-01-14,Express,Home Office,North,Chandigarh,Clothing,Jeans,1,2077.62,0.1,1869.86,147.38
ORD-11907,2024-06-05,2024-06-09,Express,Consumer,South,Hyderabad,Electronics,Headphones,6,4229.3,0.0,25375.8,3855.8
ORD-11908,2025-07-26,2025-07-27,Same Day,Consumer,West,Surat,Electronics,Tablet,6,29731.37,0.2,142710.58,6257.83
ORD-11909,2025-11-11,2025-11-12,Standard,Consumer,East,Bhubaneswar,Clothing,Jeans,3,1858.25,0.05,5296.01,1284.18
ORD-11910,2025-09-17,2025-09-21,Express,Corporate,West,Ahmedabad,Home & Kitchen,LED Bulb,5,3277.64,0.15,13929.97,-2925.89
ORD-11911,2024-10-01,2024-10-07,Express,Home Office,North,Jaipur,Groceries,Snacks Pack,6,122.91,0.1,663.71,-155.87
ORD-11912,2024-09-18,2024-09-19,Express,Consumer,West,Ahmedabad,Electronics,Smartphone,4,12330.08,0.0,49320.32,-10214.88
ORD-11913,2025-03-25,2025-03-26,Same Day,Consumer,West,Mumbai,Electronics,Laptop,1,55603.19,0.3,38922.23,11928.21
ORD-11914,2025-06-25,2025-06-29,Same Day,Corporate,North,Chandigarh,Furniture,Sofa,7,12082.8,0.1,76121.64,-10888.26
ORD-11915,2024-05-27,2024-05-31,Express,Corporate,North,Jaipur,Electronics,Tablet,5,27562.52,0.2,110250.08,15852.78
ORD-11916,2024-08-12,2024-08-18,Standard,Corporate,West,Ahmedabad,Furniture,Study Table,5,2533.71,0.0,12668.55,1785.13
ORD-11917,2025-08-09,2025-08-10,Standard,Corporate,North,Delhi,Clothing,Jeans,2,1675.11,0.3,2345.15,228.59
ORD-11918,2025-04-15,2025-04-16,Standard,Home Office,East,Patna,Clothing,Sneakers,5,2369.89,0.1,10664.5,1926.09
ORD-11919,2025-03-20,2025-03-21,Express,Consumer,North,Jaipur,Home & Kitchen,Mixer Grinder,2,5625.32,0.0,11250.64,-2903.51
ORD-11920,2024-06-13,2024-06-14,Express,Corporate,West,Surat,Groceries,Cooking Oil 1L,5,560.59,0.1,2522.66,470.05
ORD-11921,2024-05-15,2024-05-20,Same Day,Home Office,North,Lucknow,Home & Kitchen,Mixer Grinder,3,1910.97,0.0,5732.91,1109.8
ORD-11922,2025-12-09,2025-12-14,Standard,Corporate,South,Chennai,Groceries,Rice 5kg,7,194.34,0.1,1224.34,167.66
ORD-11923,2025-10-11,2025-10-14,Standard,Consumer,South,Bengaluru,Clothing,Jacket,5,1504.15,0.05,7144.71,746.68
ORD-11924,2025-08-13,2025-08-14,Same Day,Consumer,East,Guwahati,Furniture,Bookshelf,3,17736.88,0.1,47889.58,-2228.35
ORD-11925,2024-08-30,2024-09-01,Standard,Corporate,North,Jaipur,Electronics,Headphones,5,58963.38,0.0,294816.9,82776.39
ORD-11926,2024-07-09,2024-07-11,Same Day,Consumer,South,Bengaluru,Groceries,Tea 500g,6,455.5,0.15,2323.05,233.46
ORD-11927,2024-11-20,2024-11-24,Express,Consumer,West,Ahmedabad,Groceries,Cooking Oil 1L,6,350.53,0.05,1998.02,204.42
ORD-11928,2025-07-14,2025-07-18,Standard,Home Office,South,Hyderabad,Electronics,Smartwatch,2,52750.97,0.15,89676.65,-13346.03
ORD-11929,2024-12-25,2024-12-27,Express,Home Office,North,Chandigarh,Furniture,Bookshelf,7,14349.4,0.05,95423.51,3201.13
ORD-11930,2025-08-22,2025-08-24,Standard,Home Office,South,Chennai,Electronics,Tablet,6,6736.15,0.0,40416.9,4627.75
ORD-11931,2024-01-29,2024-01-31,Express,Consumer,West,Mumbai,Electronics,Smartphone,5,13495.07,0.0,67475.35,-10831.87
ORD-11932,2025-08-06,2025-08-11,Standard,Corporate,North,Jaipur,Home & Kitchen,Storage Box,6,4270.79,0.1,23062.27,3053.4
ORD-11933,2024-10-30,2024-11-02,Standard,Home Office,South,Chennai,Groceries,Snacks Pack,3,171.37,0.2,411.29,-74.95
ORD-11934,2024-02-14,2024-02-16,Express,Consumer,North,Delhi,Clothing,Formal Shirt,2,1032.09,0.0,2064.18,249.32
ORD-11935,2024-10-17,2024-10-18,Standard,Corporate,East,Kolkata,Electronics,Smartwatch,3,39589.71,0.3,83138.39,5680.02
ORD-11936,2025-04-19,2025-04-25,Same Day,Consumer,East,Guwahati,Electronics,Laptop,6,15236.41,0.05,86847.54,-13636.57
ORD-11937,2024-12-20,2024-12-26,Express,Home Office,South,Hyderabad,Groceries,Atta 5kg,1,482.53,0.0,482.53,54.82
ORD-11938,2024-07-29,2024-07-30,Standard,Home Office,North,Chandigarh,Clothing,Jacket,1,414.96,0.15,352.72,94.21
ORD-11939,2024-02-11,2024-02-15,Express,Consumer,South,Bengaluru,Groceries,Atta 5kg,7,328.42,0.0,2298.94,279.1
ORD-11940,2025-11-04,2025-11-06,Standard,Consumer,West,Mumbai,Furniture,Bookshelf,6,8262.88,0.0,49577.28,11399.49
ORD-11941,2025-02-25,2025-03-01,Same Day,Corporate,West,Ahmedabad,Home & Kitchen,Water Bottle,1,1483.79,0.05,1409.6,77.71
ORD-11942,2025-04-14,2025-04-17,Standard,Corporate,North,Chandigarh,Home & Kitchen,LED Bulb,3,5809.41,0.0,17428.23,1173.13
ORD-11943,2025-01-06,2025-01-11,Express,Corporate,East,Guwahati,Clothing,Sneakers,6,1350.26,0.3,5671.09,406.69
ORD-11944,2025-04-16,2025-04-17,Standard,Home Office,East,Bhubaneswar,Electronics,Smartphone,4,6671.44,0.0,26685.76,4683.76
ORD-11945,2024-06-18,2024-06-23,Same Day,Consumer,South,Chennai,Groceries,Cooking Oil 1L,4,545.1,0.0,2180.4,486.92
ORD-11946,2024-10-26,2024-10-30,Same Day,Consumer,West,Surat,Groceries,Atta 5kg,7,188.56,0.1,1187.93,178.26
ORD-11947,2024-06-18,2024-06-23,Same Day,Corporate,East,Kolkata,Electronics,Tablet,4,35780.43,0.05,135965.63,18987.06
ORD-11948,2025-02-25,2025-03-02,Same Day,Corporate,East,Guwahati,Clothing,Jacket,7,3429.38,0.0,24005.66,4425.4
ORD-11949,2025-07-08,2025-07-13,Express,Corporate,South,Bengaluru,Electronics,Smartwatch,6,58430.54,0.1,315524.92,-24786.61
ORD-11950,2025-07-28,2025-07-30,Same Day,Home Office,South,Bengaluru,Clothing,Formal Shirt,1,3365.4,0.0,3365.4,309.92
ORD-11951,2025-09-02,2025-09-04,Standard,Home Office,East,Kolkata,Electronics,Smartwatch,6,25503.69,0.0,153022.14,26003.77
ORD-11952,2025-04-26,2025-04-29,Standard,Home Office,South,Bengaluru,Electronics,Laptop,2,7721.85,0.1,13899.33,636.41
ORD-11953,2025-06-22,2025-06-28,Express,Home Office,East,Kolkata,Electronics,Smartphone,5,20809.31,0.15,88439.57,19182.66
ORD-11954,2025-07-15,2025-07-19,Standard,Consumer,West,Ahmedabad,Groceries,Atta 5kg,4,494.43,0.1,1779.95,-254.84
ORD-11955,2025-10-21,2025-10-25,Same Day,Consumer,West,Mumbai,Clothing,Jacket,5,855.22,0.3,2993.27,157.5
ORD-11956,2024-03-06,2024-03-07,Same Day,Home Office,West,Pune,Electronics,Headphones,3,14972.0,0.0,44916.0,-13199.11
ORD-11957,2024-09-04,2024-09-10,Express,Consumer,South,Coimbatore,Furniture,Study Table,5,21447.17,0.0,107235.85,14710.61
ORD-11958,2024-12-02,2024-12-08,Express,Corporate,South,Chennai,Electronics,Smartphone,4,4277.52,0.05,16254.58,-2450.37
ORD-11959,2024-07-18,2024-07-22,Standard,Home Office,West,Ahmedabad,Home & Kitchen,LED Bulb,6,2075.15,0.2,9960.72,1446.75
ORD-11960,2025-02-13,2025-02-17,Same Day,Consumer,East,Patna,Electronics,Tablet,5,7117.42,0.0,35587.1,2730.77
ORD-11961,2024-07-19,2024-07-24,Same Day,Corporate,East,Patna,Clothing,Formal Shirt,1,2809.23,0.3,1966.46,325.52
ORD-11962,2025-10-08,2025-10-10,Express,Home Office,East,Patna,Home & Kitchen,Water Bottle,3,1005.56,0.3,2111.68,610.38
ORD-11963,2025-02-26,2025-03-01,Standard,Consumer,North,Chandigarh,Groceries,Atta 5kg,1,324.16,0.05,307.95,-54.04
ORD-11964,2024-12-05,2024-12-06,Express,Home Office,North,Delhi,Groceries,Snacks Pack,2,361.73,0.15,614.94,74.4
ORD-11965,2025-02-19,2025-02-20,Express,Corporate,West,Mumbai,Furniture,Bed Frame,7,21049.11,0.0,147343.77,11516.25
ORD-11966,2025-03-14,2025-03-19,Same Day,Consumer,East,Kolkata,Groceries,Tea 500g,1,469.16,0.0,469.16,113.66
ORD-11967,2025-01-15,2025-01-16,Same Day,Home Office,North,Chandigarh,Groceries,Cooking Oil 1L,4,439.44,0.0,1757.76,230.43
ORD-11968,2024-02-12,2024-02-16,Standard,Corporate,South,Hyderabad,Furniture,Office Chair,4,15013.37,0.2,48042.78,9658.43
ORD-11969,2024-01-11,2024-01-13,Standard,Corporate,East,Kolkata,Home & Kitchen,Water Bottle,3,2726.6,0.05,7770.81,-671.44
ORD-11970,2024-02-18,2024-02-23,Same Day,Consumer,North,Jaipur,Home & Kitchen,Water Bottle,4,2584.03,0.1,9302.51,898.89
ORD-11971,2024-04-13,2024-04-14,Standard,Home Office,West,Ahmedabad,Electronics,Headphones,1,3077.13,0.1,2769.42,324.08
ORD-11972,2024-11-21,2024-11-25,Standard,Home Office,East,Bhubaneswar,Furniture,Sofa,3,7772.22,0.0,23316.66,4828.28
ORD-11973,2025-06-14,2025-06-20,Standard,Home Office,South,Coimbatore,Furniture,Office Chair,4,16685.12,0.05,63403.46,5834.49
ORD-11974,2024-12-17,2024-12-21,Same Day,Consumer,South,Chennai,Groceries,Tea 500g,1,126.5,0.0,126.5,-32.01
ORD-11975,2025-06-14,2025-06-15,Express,Corporate,West,Mumbai,Electronics,Smartwatch,3,56383.61,0.0,169150.83,-27464.56
ORD-11976,2024-06-22,2024-06-27,Standard,Home Office,East,Patna,Groceries,Cooking Oil 1L,6,405.86,0.3,1704.61,-296.76
ORD-11977,2024-11-02,2024-11-04,Same Day,Consumer,North,Chandigarh,Home & Kitchen,Non-stick Pan,1,3274.39,0.2,2619.51,193.26
ORD-11978,2024-10-21,2024-10-25,Express,Corporate,East,Bhubaneswar,Groceries,Cooking Oil 1L,5,201.07,0.1,904.82,82.32
ORD-11979,2025-11-13,2025-11-15,Express,Home Office,East,Kolkata,Groceries,Snacks Pack,6,110.99,0.1,599.35,72.94
ORD-11980,2024-01-07,2024-01-09,Same Day,Consumer,West,Ahmedabad,Furniture,Bed Frame,4,20804.03,0.3,58251.28,9965.98
ORD-11981,2024-04-18,2024-04-20,Standard,Home Office,East,Kolkata,Electronics,Smartwatch,3,6723.93,0.15,17146.02,4262.55
ORD-11982,2024-01-17,2024-01-21,Standard,Home Office,East,Guwahati,Furniture,Bookshelf,2,24375.36,0.0,48750.72,1692.21
ORD-11983,2025-12-27,2025-12-28,Same Day,Consumer,North,Delhi,Electronics,Tablet,3,18197.02,0.1,49131.95,7844.17
ORD-11984,2024-04-15,2024-04-16,Same Day,Consumer,North,Delhi,Groceries,Atta 5kg,6,582.72,0.0,3496.32,486.77
ORD-11985,2025-06-11,2025-06-13,Same Day,Consumer,North,Chandigarh,Furniture,Sofa,6,23089.65,0.0,138537.9,-7434.36
